,Datetime,Text
1254,2020-11-08 13:44:27+00:00,"OUCHH!!  Lot of resentment coming from Pakistan regarding USA election results. Kinda like since, we are miserable here so everyone should be miserable as well- yeah! Not happening."
1255,2020-11-08 12:46:20+00:00,"Stolen election.  Our #USA Elections are no longer trusted and our country is being run by globalist socialists.  Countries rot from within when people realize they can raid the coffers of the wealth.

#Election2020 #election #JoeBiden #electionfraud
#Democrat #Democrats https://t.co/DHWaeb8HZ1 https://t.co/yFwJ0qvwr5"
1256,2020-11-08 12:43:59+00:00,@realDonaldTrump You did not win this election. medical care won this election. Equal rights won this election. People overcoming racism won this election. There was a lot of winning going on this election. The American people won a president that will not make them embarrassed to live in the USA
1257,2020-11-08 12:26:25+00:00,@ChadPergram Patriots demand all the illegal ballots be thrown out.  It’s very sad when fraud in the USA steals an election but this is where we are.
1258,2020-11-08 12:01:05+00:00,I William McCullough 3rd in Newyork City ( USA ) Republican Election Vote Process. ( King ) ( Ace of Spade and King of Spade ) ( I Habibi -  I BeBella ) @ 42 Nd Street &amp; 8th Ave. Time Square Manhattan Ny City https://t.co/EKOOq00EHe
1259,2020-11-08 11:21:54+00:00,"🤔🤔🤔😂😂😂🇺🇸🇺🇸🇺🇸 #MAGA

#BidenHarris #joebiden #biden #kamalaharris #kamala #President #Election #Election2020 #America #American #USA #AmericanMade #BornAndRaised #WhiteHouse #WashingtonDC #DC @ South Beach, Miami https://t.co/89C08DSdHC"
1260,2020-11-08 11:20:56+00:00,"Ok. The election is over. #BidenHarris won. Now, for all the #GOP . Some of you are outdated and past your time. For the ones that can be saved....I know you thought running &amp; joining the circus was the ticket. It wasn't. Make amends and come home to USA."
1261,2020-11-08 10:38:33+00:00,"People upset with the outcome of the election are saying that they will leave the USA and move to Hawaii or Alaska...you do realize that Alaska and Hawaii are part of the USA, right?"
1262,2020-11-08 08:05:34+00:00,"There is A Feeling Of Grand Elation Echoing Thru The Globe About US Election Outcome News Related Not To The World ..kinda  Goodwill That Xmas Biden Harris USA Seasonable cares &amp; Shares Elicits contagious Happy News Ushers ,..in this Fascinated New Age... Humanistic Ally... True"
1263,2020-11-08 07:23:42+00:00,@netanyahu You need to check again. #Trump not going away. He’s won the Election...🇺🇸♥️🇺🇸USA
1264,2020-11-08 06:02:22+00:00,"What happened? Entire campaign Former VP Biden had no people gather except in their cars. Why are they out of cars now? Trump was right again! All show! If after a real investigation of set up election, the votes show Dems winner, I will pray &amp; support Biden for sake of USA. 🙏🇺🇸"
1265,2020-11-08 04:59:47+00:00,"@LizaYuzda @ElectionsBC @bcliberals @bcndp @NEWS1130 Have to say admiring your tenacity: COVID, USA election and _still_ updating BC election. 👏"
1266,2020-11-08 04:45:24+00:00,@realDonaldTrump Fraud in this election ❓For sure.  Fraud in EVERY USA election❓Sadly that too.  We have some work to do...
1267,2020-11-08 04:44:34+00:00,"Donald trump is still the president of the USA!! The election was a fraud , the Supreme Court has to get involved in this !!! https://t.co/PwHwsha2KO"
1268,2020-11-08 04:31:28+00:00,"I have been concentrating on my local election in Surrey South. Unfortunately we did not win. But I am now able to celebrate the victory of @JoeBiden and @KamalaHarris in the USA. 
#Election2020 #BidenHarris2020"
1269,2020-11-08 04:09:31+00:00,"Hear me out... the only thing corrupt about this election is.... it took 244 years for America to have a female as vice-president. The USA is a much more narrow minded country than we believe, and I use that term lightly. #ittookacalculator #equailityisntequal"
1270,2020-11-08 03:31:48+00:00,"@RichardEngel on @MSNBC :

“People are reacting as if the USA has overthrown a dictator.” When talking about how the world is reacting to US election. 

The world isn’t wrong. This is how we looked to everyone. This is how we felt here. 

It’s finally over."
1271,2020-11-08 03:28:39+00:00,"#Hillcrest, #SanDiego celebrating the U.S. election results a few hours ago. 

#hellagay #California #Election2020 #USElectionResults2020 #USElection2020 #Trump #Biden #America #USA #blazeit https://t.co/HAAWrrZ9uy"
1272,2020-11-08 03:09:44+00:00,@ghazalsamrat They were wrong in 2016 and agin 💯wrong this time this is the most Fraudulent election in USA history where president is elected with Voters fraud! Setting new standards for other countries! I am Afraid is Congress in India will not try this in next Election
1273,2020-11-08 03:05:09+00:00,@realDonaldTrump 75 million votes for Biden the most in a Presidential election in USA history . So proud of Americans !
1274,2020-11-08 03:04:42+00:00,@Jim_Jordan This is an election with no interference and your people came out big time. You had the highest amount of votes of all time for your 2nd place finish. Unfortunately Joe had 4 million more votes. The most in the history of the USA Gym.
1275,2020-11-08 02:51:26+00:00,"Prove me wrong
@JoeBiden won th election because he was a man facing @realDonaldTrump and not a woman @HillaryClinton #Election2020 #Election2020results #Democrat #Republican #USA"
1276,2020-11-08 02:28:25+00:00,"DC is one joyous block party tonight 

#Election2020results #byedon #BidenHarris2020 #election #USAelection2020 #USA https://t.co/CJiQfWxBkz"
1277,2020-11-08 02:23:20+00:00,"I fumbled on bloody @hqtrivia question #12 since friends’ answers weren’t shown til last second, but glad for @StaceyCopas and @Abhai_BTTG.  I’ll cheer myself up with the fact that @realDonaldTrump has lost the #USA election as well as the plot💙 @mattwasfunny"
1278,2020-11-08 02:06:54+00:00,"This day n these speeches r tied with the 2 other most beautiful things I’ve seen in USA in 20 yrs 1. The come back from 911 and 2. The election of Obama. Excellent speeches! There is a woman VP!! This day is so huge for women, and for the world. 🇨🇦❤️💙🇺🇸 @JoeBiden @KamalaHarris"
1279,2020-11-08 01:58:24+00:00,Watching Mr. President Biden giving his victory speech. I'm proud to vote for him on my first election. Biden/Harris is going to do awesome things for the USA!!!
1280,2020-11-08 01:56:10+00:00,"SOMEONE HELP ME!!! I’m not use to such an articulate, empathetic and heart warming President!!! 🥳 We can never take an election for granted again! USA 🇺🇸 USA 🇺🇸 USA 🇺🇸 🍾🎉🎊🍺🥳🙌🏽💪🏽"
1281,2020-11-08 01:48:59+00:00,"The new president, sponsored by @Chase #BidenHarris2020 #PresidentElectJoe #USA #Election2020 #ElectionResults2020 #Election #2020Election"
1282,2020-11-08 01:44:27+00:00,@paulsperry_ @realDonaldTrump WE NEED TO STAND UP to this type of corruption but we do not need Riot and loot as the left dose show your country men &amp; women not having this take your USA  FLAGS PUT THEM UP SIDE DOWN TO SHOW THIS GREAT COUNTRY FREEDOM TO HOLD FAIR LEGAL ELECTION HAS BEEN ATTACKED  WWGD FIGHT
1283,2020-11-08 01:39:33+00:00,"Like many in USA, I'm internally celebrating @JoeBiden and @KamalaHarris' election over @realDonaldTrump, but I am a bit sad.

@SNL is soon going to not renew @ABFalecbaldwin contract. I'm going to miss him.

#LorneMichaels? Offer @JimCarrey a regular gig. I love seeing him."
1284,2020-11-08 01:30:25+00:00,"Had to turn to USA Network because Sniffer and Hoover are claiming victory is an election that hasn't been certified yet. Also, it appears the 6 people that attended Joe's rallies are there lol"
1285,2020-11-08 01:29:00+00:00,First the election news and now we’re having crab for dinner 👏👏 party in the USA
1286,2020-11-08 01:25:41+00:00,@cindytrimm needs to be @JoeBiden &amp; @KamalaHarris spiritual advisor thank me later 😉 🙌🏾 😎 #joebiden  #biden #maga  #election #democrats #kamalaharris #politics #voteblue #democrat #blacklivesmatter  #usa  #bidenharris #bernie #blm #coronavirus
1287,2020-11-08 01:21:19+00:00,"Top left corner- “Audio may drop due to copyrighted music.” USA Today’s YouTube channel gets it. 

Also- it seems like my DMCA timeline and Election Coverage timeline have officially collided. https://t.co/NuyUqvQqPP"
1288,2020-11-08 01:20:44+00:00,"We needed this @kamalaharris 
Making History! 💪🏼 
.
.
.
.
.
.
.
.
.
.
.
#yougogirl #inspiration #kamalaharris #first #female #vp #election #2020 #usa #❤️ @ Los Angeles, California https://t.co/bhUD5PGWdH"
1289,2020-11-08 01:13:34+00:00,"@choco728 Yes My Brother We Won ! I have a saying, Thank You JESUS!
It Has NEVER been used as Much in my Life as It Has Been  This Election !🙏😳 God Bless @JoeBiden @KamalaHarris  The Fight Is Over and Yes WE WON ! The Work to Heal This Nation Has Just Begun  !!! God Bless the USA !🙏❤️🇺🇸"
1290,2020-11-08 01:09:56+00:00,"Communiquer de @sorokguillaume au nouveau président des États Unis 🇺🇸 @joebiden 

#election #election2020 #usa à Washington State, USA https://t.co/972YU4lWcI"
1291,2020-11-08 01:01:46+00:00,"Who have we become?  Have we reduced ourselves to becoming internet trolls bashing each other left and right, about the election and how bad the candidates are?
The rest of the world will see the USA as the laughing stock of the world."
1292,2020-11-08 01:00:32+00:00,@RealCandaceO So disgusted and ppl in this nation are brainwashed to think Biden can run America anywhere near as wonderful as what trump has done amd will do for our nation when this corrupted election is is re done. Wake up USA very disappointing !!!!!
1293,2020-11-08 00:17:05+00:00,In a whirlwind 24 hours we’ve gone from fascist dictatorship run by literally hitler to a free democratic utopia. All at the stroke of an election; quite the unprecedented turn of events for a failed totalitarian state! #USA #USAElections2020
1294,2020-11-08 00:14:40+00:00,If you are bent out of shape over the election then the bigger issue is your problem with the checks and balances system we have in the USA.
1295,2020-11-08 00:13:08+00:00,"Posted @withregram • @fight_4equality #wedidit #usaelection @ Vancouver, British Columbia https://t.co/Hqh5hWEZue"
1296,2020-11-08 00:03:13+00:00,"Congratulations to the president elected #election2020 #election #presidentelect #joebiden2020 #joebiden #whitehouse #losangeles #california #usa @ Beverly Hills, California https://t.co/Uuht41b10q"
1297,2020-11-08 00:01:32+00:00,"This. Very much this!

Congratulations @joebiden and @kamalaharris! Cheers to a better future!

#election2020 #usa #election #potus #democracy @ Los Angeles, California https://t.co/iQTnoEVqQp"
1298,2020-11-07 23:27:56+00:00,@megynkelly Well said - I know I feel lucky to have participated in this historic election! USA 🇺🇸 ❤️
1299,2020-11-07 23:16:46+00:00,"This was the most DANGEROUS election in the history of USA, the stakes are too high, we must come together as nation, not as Republican or Democrats but as ONE people to save the republic. If US falls apart it will sink entire World. We must act responsibly and extend LOVE."
1300,2020-11-07 23:06:19+00:00,"Congrats to the First Black and Indian American woman VP! Congrats Joe Biden on winning the election and becoming the 46th President of USA! @ South Charlotte, Charlotte https://t.co/b6yckAha8w"
1301,2020-11-07 23:04:48+00:00,"@ThiesenG @CBSNews @antjuansea You're right but look at the last 4 cities that turned the election &amp; the common dominator. Black Americans in Milwaukee, Detroit, Atlanta, &amp; Philadelphia saved 🇺🇸 this week from fascism. I was happy to do my part to turn Georgia blue. POC &amp; suburb moms of all colors saved USA."
1302,2020-11-07 23:03:46+00:00,My fellow Ontarians - let today’s USA election results inspire you to get out and vote in 2022. Every vote matters. We have the power and numbers to elect people who want to make actual positive change for Ontario. #onpoli
1303,2020-11-07 22:57:00+00:00,Can @realDonaldTrump run for presidency #election in 2024? If so does the 8 year limit reset? I.e. can he be the president until 2032?? @FoxNews @nytimes @CNBC @CBSNews #DonaldTrump #DonaldTrumpJr #Ivanka2028 #silverlinings #moveforward #planahead #USA #ElectionDay  #USA
1304,2020-11-07 22:56:27+00:00,"#SanDiego celebrating the results of the 2020 U.S. presidential election. Here in #Hillcrest on University Ave &amp; 5th Ave. 

#USElectionResults2020 #Election2020results #LGBTQ #America #USA #California #Trump #bidenharis2020 https://t.co/teqgvegQD0"
1305,2020-11-07 22:37:35+00:00,"To all my 2nd graders who came into school day after the #election 4 yrs ago, dumbfounded, distraught, and filled with perplexing questions that I couldn't provide appropriate answers to. As you now enter the 6th grade, I hope your #country the #USA has made you proud🇺🇸
@JoeBiden https://t.co/CgeB9bHiHM"
1306,2020-11-07 22:37:10+00:00,La nouvelle #firstlady #jillbiden @jillbiden.world @usaelection_2020 à USA https://t.co/qGCaiu0WXn
1307,2020-11-07 22:32:38+00:00,"To all my 2nd graders who came into school day after the #election 4 yrs ago, dumbfounded, distraught, and filled with perplexing questions that I couldn't provide appropriate answers to. As you now enter the 6th grade, I hope your #country the #USA made you proud 🇺🇸
@JoeBiden https://t.co/L0KPvm5m9s"
1308,2020-11-07 22:14:58+00:00,74 millions de voix ... good news for America and for the rest of the world @kamalaharris @joebiden @usaelection_2020 #usa🇺🇸 #electionamericaine2020 à USA https://t.co/q4uONiCpeX
1309,2020-11-07 22:04:21+00:00,"If you want a great person to follow, my friend @SamWiseLGBT is terrific. He’s promoted and cared about our election and is an international friend to USA https://t.co/XltFoqOe8V"
1310,2020-11-07 21:59:18+00:00,@joebiden @kamalaharris the best news of 2020 #electionsamericaines2020 @usaelection_2020 #happyday historical day for women of the world ! à United States https://t.co/vZYIS7G6CG
1311,2020-11-07 21:41:14+00:00,Celebrating the end of Trump &amp; his poisonous antics. This election was realtime truth that good will always prevail. No place in the USA for his kind 🇺🇸☮️💙❤️⚖️🗽 https://t.co/76t0bmdPNF
1312,2020-11-07 21:32:56+00:00,"@JohnJamesMI @GailConiglio Important message as so many people question the proces and if they should ever vote again. W/out election integrity, we don't have a Republic. Fair elections &amp; accepting the vote of the people is what makes USA great. Pray we get to the bottom of this and resolve it peacefully."
1313,2020-11-07 21:01:59+00:00,"This election season, #BAHADST sought to continue our historical mission and remained laser-focused on voter registration, candidate education, and polling information. We are proud to know our efforts contributed to the largest voter turnout in history! Congratulations! #USA https://t.co/sujPxnATYQ"
1314,2020-11-07 20:57:52+00:00,@DanRather I am so happy! This was my first election as an American citizen - we did the right choice to come to the USA because it is a strong democracy - I am originally from Venezuela
1315,2020-11-07 20:41:00+00:00,"Open question: if you’re from outside the USA, how are you feeling about the election outcome? I curious how the world is seeing us now."
1316,2020-11-07 20:30:23+00:00,"@UWSfin But we don't have to cheat to win. 
Imagine the USA not being able to get results in one day but India CAN? 
COVID-19 the excuse to steal an election.  DEMS were willing to dismiss viable therapies to increase death count for this setup"
1317,2020-11-07 20:26:18+00:00,"Congratulations to Joe Biden and Kamala Harris on their election as the next President and Vice President of the United States. 

May God continue to bless them and all of you as we move forward together in the 
#USA https://t.co/kSgsRY5AOR"
1318,2020-11-07 20:11:50+00:00,@drmikemurdock I plead the Blood of Jesus over USA and against Satans Demonic attack in our election process. In Jesus name amen
1319,2020-11-07 19:52:37+00:00,"#womenempowerment 
#Weeknd #vibes #election #movies #fashion #2020 #rain #in #my #mind #usa @ Palmdale Ca https://t.co/QQJUoSbZ4A"
1320,2020-11-07 19:51:57+00:00,So happy to see USA have kind hearted president . Now that the election is done American 🇺🇸 can stop being divided . And come together and love each other 💙💙💙💙💙 https://t.co/dOGZpxgVQV
1321,2020-11-07 19:28:21+00:00,"God is faithful. 

We thank you, God, that the democratic election process worked again in the USA. We now pray for peace, unity, our elected leaders, and liberty and justice for all. In Christ's Name, Amen."
1322,2020-11-07 19:18:11+00:00,"Look another big tech congratulating Biden -supporting Corruption

Don’t worry Bill it’s only created activism isn’t that what you wanted but you do yours overseas we’re going to do it in the 🇺🇸 USA

A software man doesn’t know an election can be rigged

https://t.co/FIJ0orcs0d https://t.co/EiRIJ7d4hA https://t.co/U8d7eaxrvy"
1323,2020-11-07 19:16:11+00:00,Last Wonderful tweet for the day since I love wrestling and I love the USA 2020 Election results. From Americans and @VinceMcMahon to @realDonaldTrump https://t.co/tpgL9ITdIG
1324,2020-11-07 19:10:23+00:00,Some drivers are honking their horns and chanting #USA in #Charlotte after major networks declared Joe Biden the winner of the 2020 presidential election.  .@SpecNews1CLT https://t.co/TiWyfYGXjP
1325,2020-11-07 19:07:40+00:00,Congratulations @joebiden &amp; @kamalaharris #election2020 #election #vote #politics #coronavirus #covid #america #usa #united #unitedstatesofamerica https://t.co/zmvAKyHXVX
1326,2020-11-07 18:31:52+00:00,$8.4BN spent on this election. This country is a disgrace. Time for electoral reform and trying to remove the money from corrupt politics in the USA.
1327,2020-11-07 18:31:44+00:00,Coach our ghana election system and USA are different last four years Mrs Clinton won the majority vote but she lost the states that led her losing election on the side of ghana we use majority votes and the differences is Trump fails to protect the people of USA on coronavirus https://t.co/2ofNAw17OJ
1328,2020-11-07 18:29:48+00:00,"@JoeBiden I regret I couldn't vote for Biden due to my status. But as a permanent resident who owes a lot to this beautiful country, I feel exultant for his election as President. One of the main reasons to come to USA was my love for democracy. Darkness of totalitarianism is over."
1329,2020-11-07 18:19:43+00:00,Congratulations to President-elect of the #USAElections2020 @JoeBiden and VP-elect @KamalaHarris. Congrats also to the people of the #USA for a great Democratic Election process. https://t.co/AYdL4BR9SC
1330,2020-11-07 18:17:06+00:00,Election Day 2020 when USA saved itself from an authoritarian nightmare!
1331,2020-11-07 18:14:58+00:00,"The greatness of this nation is its ability to repair its fault lines, - @WhipClyburn on this morning’s election results. #Presidency #usa"
1332,2020-11-07 18:12:50+00:00,"I’m taking the High Road!! 😭😭😭🥂🥂🥂😂😂😂🇺🇸🇺🇸🇺🇸

#BidenHarris #joebiden #biden #kamalaharris #kamala #President #Election #Election2020 #America #American #USA #AmericanMade #BornAndRaised #WhiteHouse #WashingtonDC #DC https://t.co/4WOO7YeIUc"
1333,2020-11-07 18:07:15+00:00,@MerendaGary @SARA2001NOOR I agree with you 🤗. I just think we need to walk alway from him and his poisonous rhetoric and also to stop giving him a media platform. He said he’d leave the USA 🇺🇸 if he lost the election. I hope he’s making flight ✈️ arrangements....
1334,2020-11-07 18:03:47+00:00,@Independent First socialist to welcome Komrade @JoeBiden super duper along with Boris. Sell outs going to be discarded. 2016 was the last “free election” in the usa! enjoy the lockdowns and crushing of your spirit.
1335,2020-11-07 18:02:36+00:00,Joe Biden wins election to become 46th President of USA https://t.co/qCkKhSGqs4 via @English_AS
1336,2020-11-07 18:02:20+00:00,I William McCullough 3rd in Newyork City ( USA ) Republican Election Vote Process. ( King ) ( Ace of Spade and King of Spade ) ( I Habibi -  I BeBella ) @ 42 Nd Street &amp; 8th Ave. Time Square Manhattan Ny City https://t.co/AY9L2tply8
1337,2020-11-07 18:02:18+00:00,"Congratulations to @JoeBiden for your election as the 46th President of the #USA, good things happen to good people.  God will give you the ability and grace to work in healing and uniting the #UnitedStatesofAmerica.  @KamalaHarris Madam Vice President sounds really good."
1338,2020-11-07 17:57:11+00:00,"*talking about the election*

My bf: well we did it, time to celebrate .
    *plays Party in the USA*"
1339,2020-11-07 17:56:53+00:00,Congratulations USA 🇺🇸 a Historic election when democracy won and the people Voice was heard #2020Elections https://t.co/YU9nQhpVMn
1340,2020-11-07 17:56:14+00:00,"#JoeBiden wins the US Presidential Election; becomes 46th President.

#KamalaHarris to be the first woman Vice President of the United States of America. @ Whitehouse Washington DC USA https://t.co/F3OuEL2BCC"
1341,2020-11-07 17:50:59+00:00,"Election Day 2012 - 2 Term VPOTUS
Present Day 2020 - President-Elect of USA
Congratulations Joe Biden
#2020Election https://t.co/npI6mE5qNW"
1342,2020-11-07 17:45:53+00:00,"Remember Remember
The 7th of November
Election Rejection of Trump

I see no reason to forgive him of treason
Well done USA &lt;fist bump&gt; 🤜🤛

#Election2020"
1343,2020-11-07 17:44:20+00:00,53% of the voters in this election were women!!! 🦸🏼‍♀️🦸🏻‍♀️🦸🏽‍♀️🦸🏾‍♀️🦸🏿‍♀️ Supermajority wins!!! #supermajority #arden #womenarerockstars #womenarescientists #womenareheros @ USA https://t.co/MDP6TPEbEp
1344,2020-11-07 17:42:07+00:00,"2020 US 46th Presidential Election Results: Joe Biden. 

#Election #2020 #Democracy #JoeBiden #46President #USA #election2020 #uselection2020 #FoxNews #pennsylvania #ThisIsWhatDemocracyLooksLike @ Manhattan, New York https://t.co/whoGzeBDS4"
1345,2020-11-07 17:26:25+00:00,"@realDonaldTrump You've just lost this election one if 4 president's that have lost their bid for re-election!! Your SHAMEFUL bashing of our democracy in public is HORRIFIC!! If you have issues take them to court quietly, Your AIM AT OUR INSTITUTIONS just PROVES USA made the RIGHT decision! https://t.co/qNxjWlkTaB"
1346,2020-11-07 17:24:42+00:00,"The wait is over - @joebiden elected and @kamalaharris in @whitehouse !

#election #bidenharris2020 #usa #america #president #46thpresident #dems #blue #washingtondc #dclife #dcliving @ Washington D.C. https://t.co/QgETJAnbfL"
1347,2020-11-07 17:23:28+00:00,"For those of you, like me, who voted for Trump and have children (young or old), how we react to the election results is a great teaching opportunity. The lesson they learn though is totally up to us.
Btw, if anyone is curious why I voted as I did just ask. May God bless the USA."
1348,2020-11-07 17:22:12+00:00,All of this👇🏻 #USElection2020 #USElectionResults2020 #USAElection #HistoricDay #HistoryMade https://t.co/hkxrbMcy9N
1349,2020-11-07 17:19:32+00:00,"Applaudissements, sourires et soulagement pour les électeurs démocrates. Ils scandent #USA sous le soleil de Philadelphie, dans l’état de Pennsylvanie, l’état natal de #JoeBiden qui a fait basculer cette élection présidentielle ! #Election2020 ￼ @RMCinfo @n_ropert https://t.co/vnAoTy6urU"
1350,2020-11-07 17:12:44+00:00,"#Biden wins and instead of posting a video of himself bragging, posts a video of us—everyday, diverse Americans. Our election. Our votes. Our democracy. Our future. 🇺🇸

#BidenHarris2020 #Election2020 #America #USA

 https://t.co/oteWgIiTNS"
1351,2020-11-07 17:12:06+00:00,Congratulations USA 🇺🇸 also Mr Vice President and NOW President @JoeBiden for and amazing election week. My uncle President Joe make it to the WH again! @KamalaHarris Ms. Vice President! 😍 #SaturdayThoughts
1352,2020-11-07 17:07:27+00:00,"Congratulations to #USA and #Canada, and the diplomatic community for the election of @JoeBiden &amp; @KamalaHarris. 2020 is ending well! https://t.co/m7TrKxAX1P"
1353,2020-11-07 17:02:17+00:00,America LIT!!!! 🇺🇸 @boxingego1 #joebiden #election #kamalaharris #donaldtrump #usa #president #abrahamlincoln #youabouttoloseyojob #boxing #ego #boxingego @ California https://t.co/sCFc3wpPIn
1354,2020-11-07 17:01:32+00:00,"Joe Biden defeats Donald Trump, becomes America’s President-elect: The moment has met Joseph R. Biden. The networks have called the US election for Biden. After four full days of waiting patiently for the slow march of vote counting to work itself… https://t.co/Yz7vdoF7QT #USA"
1355,2020-11-07 17:01:21+00:00,@realDonaldTrump Good bye trump!  Good bye!  Also you lost the election and the popular vote.  Your lawyers won’t get you outta this one. #binden #usa
1356,2020-11-07 16:50:56+00:00,"The American people have spoken and my candidate did not win the election. However, I hope that Biden succeeds as president. I hope he proves me wrong. I hope the country continues to prosper under his reign. I love our country more than I could ever hate a president. #usa"
1357,2020-11-07 16:49:21+00:00,"Congratulations to the #46th #President of the #USA, Pres. @JoeBiden. Hopefully this #POTUS can lead the healing of our nation after such a divisive #election. @ Los Angeles, California https://t.co/dzOUM11vy6"
1358,2020-11-07 16:48:26+00:00,Joe Biden is projected to defeat incumbent Donald Trump in the presidential election... #POTUS46 #Election2020 #JoeBiden #YES #POTUS #BrotherlyLove #History #NewYorkCity #USA https://t.co/jeSbyj5API
1359,2020-11-07 16:48:23+00:00,"🇺🇸 Biden wins election as the 46th president of the USA.  “He is taking over a country torn by a pandemic, and political polarize country.  Data: New York Times. 

#bidenharis2020 #bidenpresident2020 #USAelection2020 https://t.co/HSgrtGEHj9"
1360,2020-11-07 16:45:04+00:00,"@ARTYWORLD @Trump_Girl_USA Fox News just called the election for Mr. Biden, so...."
1361,2020-11-07 16:44:55+00:00,"Growing up we would watch election results from Countries on the other side of the world &amp; see people Dancing, Crying and in mass celebrations after decades long regime changes which pulled them out of oppression etc...

Toda6 the USA seems to be feeling this after only 4 years. https://t.co/UAYcJ5Q1xo"
1362,2020-11-07 16:44:45+00:00,@AP has called the race. @JoeBiden is our new president and @KamalaHarris is our new vice-president. The 2020 Election is decided. #Election2020 #results #election #usa https://t.co/DV9ueJM2gb
1363,2020-11-07 16:43:42+00:00,"As our country breathes a collective sigh of relief to be rid of our nation’s worst ever President, we can’t lose sight of the historic nature of @SenKamalaHarris election as Vice-President. Groundbreaking on so many levels. A great day for the USA! https://t.co/QJoytuyq34"
1364,2020-11-07 16:43:04+00:00,"We Did It!!! 🙌🏼🙌🏼🙌🏼🇺🇸🇺🇸🇺🇸

#BidenHarris #joebiden #biden #kamalaharris #kamala #President #Election #Election2020 #America #American #USA #AmericanMade #BornAndRaised #WhiteHouse #WashingtonDC #DC @ South Beach, Miami https://t.co/q5VP4DEA0I"
1365,2020-11-07 16:41:37+00:00,"@JoeBiden Thank you, Sir.
Thank you for your leadership during this election. We will support you every step of the way. Congratulations to the USA!!"
1366,2020-11-07 16:41:12+00:00,"@JoeBiden Keep thinking that. You could not win a election without cheating. You had send out so many absentee ballots to people that was die, wrong address D &amp; R envelope. Send over and over your absentee ballots. Throughout Trump's absentee ballots. You think we are stupid USA."
1367,2020-11-07 16:38:45+00:00,"Multiple news outlets have begun declaring Biden as the president-elect for the 2020 American presidential election. 
Trump has stated that he will NOT concede until ALL legal battles are settled. 

#Election2020 #Election2020results #Trump #Biden #America #USA"
1368,2020-11-07 16:37:11+00:00,"The AP, USA Today and CNN project Joe Biden wins the election. https://t.co/KM9PmPQ77Z"
1369,2020-11-07 16:36:26+00:00,#winner #election2020 #bidenharris2020 #biden #harris #groundbreaking #firstwomanvp #historical #election #democracy #hope @ USA https://t.co/VwjXkkrSHU
1370,2020-11-07 16:36:00+00:00,#JoeBiden 🇺🇸 @joebiden 46th President of the United States!! @kamalaharris #presidentelect #president #election #usa 🇺🇸 @ Washington D.C. https://t.co/doZaKFNzuR
1371,2020-11-07 16:24:43+00:00,@paulsperry_ @realDonaldTrump The election is certainly the focus for a few days. They do Covid updates every hour. We are at a new peak in the USA . Texas cases have now surpassed California. So much for it being a Blue State issue . You probably should sit down and collect yourself.
1372,2020-11-07 15:44:47+00:00,"demorats will try to steal the election, 
through falsified write in ballots.
if it is successful,
then the usa will never be red again.
look at the 50+ years of demorats ruling chicago."
1373,2020-11-07 15:33:04+00:00,MICHIGAN AND WISCONSIN. THIS ELECTION MUST BE AUDITED for Americans to have FAITH in our Elections! God Bless The USA!
1374,2020-11-07 15:23:02+00:00,"Amidst all this election chaos and disorder, I’m excited to share some very good news: @FamVacationist is now an official content provider for USA TODAY. This is another huge step forward for our little dream team!"
1375,2020-11-07 14:56:13+00:00,Election USA style vs Russia style https://t.co/StgTJ9zWDI
1376,2020-11-07 14:54:18+00:00,"Listen 🎧 Lincoln Project help Democracy in this country that’s all you need to know and I’m Democrats, I know that with out their help, Arizona, Georgia Nevada, Wisconsin wouldn’t have turn blue so everyone here needs to chill and understand Democracy won the USA election 🗳👏"
1377,2020-11-07 14:53:00+00:00,👏The👏only👏election👏fraud👏in👏the👏USA👏is👏rightwing.👏 https://t.co/DCqH2KeDLc
1378,2020-11-07 14:36:01+00:00,"Election irregularities hurt both parties. Democrats should be just as upset as Republicans! Our country is better than this. This kind of shit happens in 3rd world countries, not the USA! @FoxNews @dbongino @seanhannity @realDonaldTrump @EricTrump @DonaldJTrumpJr @PressSec"
1379,2020-11-07 14:32:51+00:00,U​.​S. Governors: ELECTION REFORM NOW! - Sign the Petition! https://t.co/UUItBMNV4K via @Change
1380,2020-11-07 14:32:21+00:00,U​.​S. Governors: ELECTION REFORM NOW! - Sign the Petition! https://t.co/QfemMuQuxV via @Change
1381,2020-11-07 14:31:58+00:00,U​.​S. Governors: ELECTION REFORM NOW! - Sign the Petition! https://t.co/QfemMuQuxV via @Change
1382,2020-11-07 14:31:52+00:00,U​.​S. Governors: ELECTION REFORM NOW! - Sign the Petition! https://t.co/QfemMuQuxV via @Change
1383,2020-11-07 14:30:10+00:00,"😂🤣😂🤣😅😂😀🙄😢😭
They really don't know that there is a country called Georgia, whose population is small compared to the votes for Biden and also had no bearing on the outcome of the USA presidential election? And they brag about it? https://t.co/brJ9fWm7Mv"
1384,2020-11-07 14:27:05+00:00,There are REGISTERED FOREIGN AGENTS challenging USA's election results on behalf of the current president!?!? https://t.co/BTv3EnmYN1
1385,2020-11-07 14:18:15+00:00,I suggest going forward USA do ballots counting in casinos.. #Election #EyeInTheSky
1386,2020-11-07 14:13:46+00:00,"ICYMI, the #russianbots are NOT happy with this election and moving to Mexico in full force...well, all except ones like the lower right corner. Poor #troll got confused and doesn’t realize Hawaii is part of the USA. #Election2020results #bots https://t.co/Y2DtSV6Xkz"
